t,x,cp,cn,phi
0.16984000000000002,0.88,0.7213236630335175,1.316795163803508,0.36974885157298054
0.16984000000000002,0.89,0.7144876854965728,1.3296433509767895,0.38022666968338886
0.16984000000000002,0.9,0.7076223322590681,1.3427845926166961,0.3907660020390603
0.16984000000000002,0.91,0.7007272115721682,1.3562282789388465,0.4013688492787363
0.16984000000000002,0.92,0.6938020148203917,1.3699840503232334,0.4120372452632592
0.16984000000000002,0.93,0.6868465160224075,1.3840618082421667,0.4227732580704811
0.16984000000000002,0.9400000000000001,0.6798605712978278,1.3984717268356075,0.43357899100801656
0.16984000000000002,0.9500000000000001,0.6728441182986845,1.4132242651703701,0.4444565836450522
0.16984000000000002,0.96,0.6657971756043026,1.428330180221952,0.45540821286449384
0.16984000000000002,0.97,0.6587198420782996,1.4438005406201786,0.46643609393681124
0.16984000000000002,0.98,0.6516122961864635,1.4596467412024914,0.4775424816170189
0.16984000000000002,0.99,0.6444747952742902,1.4758805184215122,0.48872967126631606
0.16984000000000002,1.0,0.6373076748029807,1.492513966656573,0.5
0.17983000000000002,0.0,1.5014426757534782,0.6319971330909852,-0.5
0.17983000000000002,0.01,1.4846611846485394,0.6391263605576858,-0.488703430355706
0.17983000000000002,0.02,1.4682753741253256,0.6462308261873552,-0.47749141285049823
0.17983000000000002,0.03,1.4522732256591104,0.6533102605863603,-0.46636159846808944
0.17983000000000002,0.04,1.4366430836546888,0.6603644678476014,-0.45531167906235953
0.17983000000000002,0.05,1.4213736389976945,0.667393326279475,-0.44433938621138586
0.17983000000000002,0.06,1.4064539135078227,0.6743967890972384,-0.4334424900986988
0.17983000000000002,0.07,1.3918732452442115,0.6813748850778899,-0.42261879842013717
0.17983000000000002,0.08,1.3776212746163068,0.6883277191797107,-0.4118661553147727
0.17983000000000002,0.09,1.363687931256373,0.6952554731276407,-0.40118244031845013
0.17983000000000002,0.1,1.3500634216124614,0.7021584059656886,-0.3905655673385709
0.17983000000000002,0.11,1.3367382172231048,0.7090368545776029,-0.38001348364882737
0.17983000000000002,0.12,1.3237030436372992,0.7158912341770509,-0.36952416890265943
0.17983000000000002,0.13,1.3109488699454555,0.7227220387685815,-0.35909563416428003
0.17983000000000002,0.14,1.2984668988890087,0.7295298415806689,-0.3487259209561743
0.17983000000000002,0.15,1.286248557518197,0.7363152954721555,-0.3384131003220396
0.17983000000000002,0.16,1.2742854883692767,0.7430791333134396,-0.32815527190419447
0.17983000000000002,0.17,1.2625695411340305,0.7498221683437735,-0.3179505630345332
0.17983000000000002,0.18,1.251092764795945,0.7565452945060632,-0.30779712783815794
0.17983000000000002,0.19,1.239847400208831,0.7632494867605862,-0.29769314634886995
0.17983000000000002,0.2,1.2288258730949866,0.7699358013790676,-0.28763682363574494
0.17983000000000002,0.21,1.2180207874412194,0.7766053762205862,-0.2776263889400623
0.17983000000000002,0.22,1.2074249192722168,0.7832594309908072,-0.26766009482190356
0.17983000000000002,0.23,1.1970312107818162,0.7898992674860686,-0.2577362163157685
0.17983000000000002,0.24,1.186832764803748,0.7965262698238872,-0.24785305009459624
0.17983000000000002,0.25,1.1768228396043823,0.8031419046614747,-0.2380089136416219
0.17983000000000002,0.26,1.166994843980885,0.8097477214039035,-0.22820214442951786
0.17983000000000002,0.27,1.1573423326490504,0.8163453524035915,-0.21843109910631495
0.17983000000000002,0.28,1.1478590019058479,0.8229365131528272,-0.2086941526876196
0.17983000000000002,0.29,1.1385386855524782,0.8295230024710956,-0.19898969775467465
0.17983000000000002,0.3,1.1293753510644227,0.8361067026890213,-0.18931614365783736
0.17983000000000002,0.31,1.120363095995636,0.8426895798307933,-0.17967191572507377
0.17983000000000002,0.32,1.1114961446046567,0.8492736837969985,-0.1700554544750889
0.17983000000000002,0.33,1.1027688446909867,0.8558611485498481,-0.16046521483474255
0.17983000000000002,0.34,1.09417566463066,0.862454192302847,-0.1508996653604102
0.17983000000000002,0.35000000000000003,1.0857111906004384,0.8690551177170324,-0.14135728746297685
0.17983000000000002,0.36,1.077370123980563,0.8756663121059725,-0.13183657463616555
0.17983000000000002,0.37,1.0691472789264742,0.882290247651805,-0.12233603168792173
0.17983000000000002,0.38,1.061037580100346,0.8889294816346754,-0.11285417397458525
0.17983000000000002,0.39,1.05303606055371,0.8955866566780251,-0.1033895266376062
0.17983000000000002,0.4,1.0451378597528391,0.9022645010122784,-0.09394062384256222
0.17983000000000002,0.41000000000000003,1.0373382217389497,0.9089658287595734,-0.08450600802025915
0.17983000000000002,0.42,1.0296324934156296,0.9156935402422963,-0.07508422910969631
0.17983000000000002,0.43,1.0220161229562577,0.9224506223182837,-0.06567384380270097
0.17983000000000002,0.44,1.0144846583244949,0.9292401487456851,-0.05627341479003406
0.17983000000000002,0.45,1.0070337459012415,0.936065280580601,-0.04688151000878543
0.17983000000000002,0.46,0.999659129211752,0.942929266610745,-0.037496701890880335
0.17983000000000002,0.47000000000000003,0.9923566477468786,0.9498354438285197,-0.02811756661252854
0.17983000000000002,0.48,0.98512223587268,0.9567872379470461,-0.018742683344447092
0.17983000000000002,0.49,0.9779519218228917,0.9637881639628401,-0.009370633502700537
0.17983000000000002,0.5,0.9708418267689933,0.9708418267689934,1.7763568394002505e-15
0.17983000000000002,0.51,0.96378816396284,0.9779519218228918,0.009370633502704284
0.17983000000000002,0.52,0.9567872379470459,0.98512223587268,0.018742683344450783
0.17983000000000002,0.53,0.9498354438285194,0.9923566477468787,0.028117566612532147
0.17983000000000002,0.54,0.9429292666107445,0.999659129211752,0.03749670189088394
0.17983000000000002,0.55,0.9360652805806005,1.0070337459012413,0.046881510008788985
0.17983000000000002,0.56,0.9292401487456844,1.0144846583244949,0.05627341479003778
0.17983000000000002,0.5700000000000001,0.922450622318283,1.0220161229562577,0.06567384380270477
0.17983000000000002,0.58,0.9156935402422958,1.0296324934156296,0.07508422910970003
0.17983000000000002,0.59,0.908965828759573,1.03733822173895,0.08450600802026284
0.17983000000000002,0.6,0.902264501012278,1.0451378597528391,0.09394062384256593
0.17983000000000002,0.61,0.8955866566780247,1.0530360605537097,0.10338952663760972
0.17983000000000002,0.62,0.8889294816346751,1.0610375801003458,0.11285417397458888
0.17983000000000002,0.63,0.8822902476518047,1.069147278926474,0.12233603168792523
0.17983000000000002,0.64,0.8756663121059722,1.0773701239805629,0.13183657463616916
0.17983000000000002,0.65,0.869055117717032,1.0857111906004384,0.14135728746298024
0.17983000000000002,0.66,0.8624541923028467,1.0941756646306597,0.15089966536041355
0.17983000000000002,0.67,0.8558611485498478,1.1027688446909865,0.1604652148347459
0.17983000000000002,0.68,0.8492736837969984,1.1114961446046565,0.17005545447509224
0.17983000000000002,0.6900000000000001,0.8426895798307932,1.1203630959956359,0.179671915725077
0.17983000000000002,0.7000000000000001,0.8361067026890212,1.1293753510644222,0.1893161436578408
0.17983000000000002,0.71,0.8295230024710956,1.1385386855524782,0.19898969775467779
0.17983000000000002,0.72,0.8229365131528273,1.1478590019058477,0.20869415268762262
0.17983000000000002,0.73,0.8163453524035917,1.1573423326490502,0.21843109910631792
0.17983000000000002,0.74,0.8097477214039036,1.166994843980885,0.22820214442952094
0.17983000000000002,0.75,0.8031419046614751,1.176822839604382,0.23800891364162485
0.17983000000000002,0.76,0.7965262698238875,1.1868327648037478,0.24785305009459913
0.17983000000000002,0.77,0.7898992674860692,1.1970312107818157,0.25773621631577115
0.17983000000000002,0.78,0.7832594309908079,1.2074249192722164,0.2676600948219062
0.17983000000000002,0.79,0.7766053762205871,1.2180207874412186,0.27762638894006464
0.17983000000000002,0.8,0.7699358013790685,1.2288258730949855,0.2876368236357473
0.17983000000000002,0.81,0.7632494867605872,1.23984740020883,0.29769314634887245
0.17983000000000002,0.8200000000000001,0.7565452945060643,1.2510927647959436,0.30779712783816016
0.17983000000000002,0.8300000000000001,0.7498221683437746,1.2625695411340287,0.31795056303453517
0.17983000000000002,0.84,0.7430791333134408,1.2742854883692747,0.32815527190419624
0.17983000000000002,0.85,0.7363152954721569,1.2862485575181948,0.3384131003220411
0.17983000000000002,0.86,0.7295298415806705,1.298466898889006,0.34872592095617566
0.17983000000000002,0.87,0.7227220387685832,1.3109488699454526,0.35909563416428136
0.17983000000000002,0.88,0.7158912341770527,1.3237030436372959,0.3695241689026605
0.17983000000000002,0.89,0.7090368545776047,1.3367382172231015,0.3800134836488283
0.17983000000000002,0.9,0.7021584059656903,1.3500634216124578,0.39056556733857184
0.17983000000000002,0.91,0.6952554731276424,1.3636879312563694,0.40118244031845096
0.17983000000000002,0.92,0.6883277191797124,1.377621274616303,0.41186615531477355
0.17983000000000002,0.93,0.6813748850778916,1.3918732452442075,0.4226187984201379
0.17983000000000002,0.9400000000000001,0.67439678909724,1.4064539135078187,0.43344249009869945
0.17983000000000002,0.9500000000000001,0.6673933262794767,1.4213736389976903,0.4443393862113864
0.17983000000000002,0.96,0.660364467847603,1.4366430836546846,0.45531167906235975
0.17983000000000002,0.97,0.653310260586362,1.4522732256591064,0.46636159846808967
0.17983000000000002,0.98,0.6462308261873568,1.4682753741253214,0.4774914128504985
0.17983000000000002,0.99,0.6391263605576877,1.484661184648535,0.48870343035570607
0.17983000000000002,1.0,0.6319971330909872,1.5014426757534733,0.5
0.18982000000000002,0.0,1.5095088788706603,0.6272078260645436,-0.5
0.18982000000000002,0.01,1.4925932647972946,0.6343026440267673,-0.48867974316662843
0.18982000000000002,0.02,1.4760697459185848,0.6413770812350784,-0.47744531418259206
0.18982000000000002,0.03,1.4599263721738074,0.64843092862686,-0.4662943532625308
0.18982000000000002,0.04,1.4441515609107898,0.6554640464314994,-0.45522454069533486
0.18982000000000002,0.05,1.4287340803146742,0.6624763648657752,-0.4442335956998557
0.18982000000000002,0.06,1.4136630337368457,0.6694678847953385,-0.4333192753087002
0.18982000000000002,0.07,1.3989278448742222,0.6764386783633317,-0.42247937327847623
0.18982000000000002,0.08,1.3845182437521841,0.6833888895872282,-0.41171171902494397
0.18982000000000002,0.09,1.3704242534672861,0.6903187349249987,-0.40101417658161115
0.18982000000000002,0.1,1.3566361776485563,0.6972285038117466,-0.390384643580393
0.18982000000000002,0.11,1.343144588598664,0.7041185591679817,-0.37982105025302393
0.18982000000000002,0.12,1.32994031607854,0.7109893378807285,-0.3693213584519894
0.18982000000000002,0.13,1.3170144367011833,0.7178413512586937,-0.3588835606898046
0.18982000000000002,0.14,1.304358263902383,0.7246751854627463,-0.3485056791955379
0.18982000000000002,0.15,1.2919633384579468,0.7314915019129872,-0.3381857649875278
0.18982000000000002,0.16,1.2798214195187734,0.7382910376737168,-0.3279218969613086
0.18982000000000002,0.17,1.267924476136718,0.7450746058176323,-0.3177121809918092
0.18982000000000002,0.18,1.2562646792557248,0.7518430957706169,-0.30755474904893876
0.18982000000000002,0.19,1.2448343941441038,0.7585974736385124,-0.29744775832572773
0.18982000000000002,0.2,1.2336261732451717,0.7653387825172929,-0.28738939037823
0.18982000000000002,0.21,1.2226327494246918,0.7720681427880935,-0.2773778502764451
0.18982000000000002,0.22,1.2118470295947275,0.778786752398574,-0.2674113657655531
0.18982000000000002,0.23,1.2012620886945948,0.7854958871321364,-0.25748818643679594
0.18982000000000002,0.24,1.190871164010631,0.7921969008665514,-0.24760658290737814
0.18982000000000002,0.25,1.180667649817435,0.7988912258235805,-0.23776484600879239
0.18982000000000002,0.26,1.1706450923241478,0.8055803728112274,-0.22796128598300824
0.18982000000000002,0.27,1.1607971849101701,0.8122659314602916,-0.21819423168599592
0.18982000000000002,0.28,1.151117763635516,0.8189495704569443,-0.20846202979808315
0.18982000000000002,0.29,1.1416008030117348,0.8256330377730916,-0.1987630440406755
0.18982000000000002,0.3,1.13224041202004,0.8323181608963459,-0.18909565439889245
0.18982000000000002,0.31,1.1230308303639482,0.8390068470614767,-0.17945825634969723
0.18982000000000002,0.32,1.113966424944339,0.8457010834852743,-0.16984926009512574
0.18982000000000002,0.33,1.1050416865454447,0.8524029376068188,-0.16026708980023338
0.18982000000000002,0.34,1.0962512267208315,0.8591145573352118,-0.15071018283541218
0.18982000000000002,0.35000000000000003,1.0875897748689487,0.8658381713069041,-0.14117698902273376
0.18982000000000002,0.36,1.0790521754883184,0.8725760891548199,-0.13166596988600432
0.18982000000000002,0.37,1.070633385602917,0.8793307017915589,-0.12217559790423149
0.18982000000000002,0.38,1.0623284723487212,0.886104481709048,-0.1127043557682128
0.18982000000000002,0.39,1.0541326107128275,0.8928999832970883,-0.10325073563998027
0.18982000000000002,0.4,1.0460410814169405,0.8997198431833556,-0.09381323841483638
0.18982000000000002,0.41000000000000003,1.0380492689374063,0.9065667805974938,-0.08439037298574226
0.18982000000000002,0.42,1.0301526596543171,0.913443597762059,-0.07498065550981992
0.18982000000000002,0.43,1.0223468401225613,0.9203531803131735,-0.06558260867674559
0.18982000000000002,0.44,1.0146274954580037,0.927298497753874,-0.05619476097881826
0.18982000000000002,0.45,1.0069904078322969,0.9342826039432511,-0.04681564598249882
0.18982000000000002,0.46,0.9994314550700989,0.941308637624619,-0.03744380160121724
0.18982000000000002,0.47000000000000003,0.9919466093427692,0.9483798229960798,-0.02807776936925835
0.18982000000000002,0.48,0.9845319359528544,0.9554994703269989,-0.018716093716535348
0.18982000000000002,0.49,0.9771835922039422,0.9626709766240551,-0.009357321244070044
0.18982000000000002,0.5,0.9698978263506889,0.9698978263506891,1.7763568394002505e-15
0.18982000000000002,0.51,0.9626709766240548,0.9771835922039425,0.009357321244073652
0.18982000000000002,0.52,0.9554994703269987,0.9845319359528545,0.01871609371653904
0.18982000000000002,0.53,0.9483798229960796,0.9919466093427692,0.02807776936926204
0.18982000000000002,0.54,0.9413086376246187,0.9994314550700989,0.037443801601220905
0.18982000000000002,0.55,0.9342826039432507,1.0069904078322969,0.04681564598250243
0.18982000000000002,0.56,0.9272984977538735,1.014627495458004,0.05619476097882187
0.18982000000000002,0.5700000000000001,0.9203531803131729,1.0223468401225615,0.06558260867674923
0.18982000000000002,0.58,0.9134435977620583,1.0301526596543176,0.07498065550982366
0.18982000000000002,0.59,0.9065667805974933,1.0380492689374068,0.08439037298574595
0.18982000000000002,0.6,0.8997198431833552,1.046041081416941,0.09381323841484013
0.18982000000000002,0.61,0.892899983297088,1.0541326107128277,0.10325073563998402
0.18982000000000002,0.62,0.8861044817090477,1.0623284723487214,0.1127043557682165
0.18982000000000002,0.63,0.8793307017915587,1.0706333856029175,0.1221755979042349
0.18982000000000002,0.64,0.8725760891548197,1.0790521754883189,0.1316659698860077
0.18982000000000002,0.65,0.865838171306904,1.087589774868949,0.1411769890227371
0.18982000000000002,0.66,0.8591145573352116,1.0962512267208318,0.1507101828354156
0.18982000000000002,0.67,0.8524029376068187,1.1050416865454447,0.16026708980023666
0.18982000000000002,0.68,0.8457010834852743,1.113966424944339,0.16984926009512893
0.18982000000000002,0.6900000000000001,0.8390068470614768,1.1230308303639482,0.1794582563497007
0.18982000000000002,0.7000000000000001,0.832318160896346,1.13224041202004,0.18909565439889586
0.18982000000000002,0.71,0.8256330377730919,1.1416008030117346,0.19876304404067868
0.18982000000000002,0.72,0.8189495704569446,1.151117763635516,0.20846202979808617
0.18982000000000002,0.73,0.812265931460292,1.1607971849101695,0.21819423168599883
0.18982000000000002,0.74,0.8055803728112279,1.170645092324147,0.22796128598301124
0.18982000000000002,0.75,0.798891225823581,1.1806676498174342,0.23776484600879524
0.18982000000000002,0.76,0.7921969008665519,1.1908711640106302,0.24760658290738086
0.18982000000000002,0.77,0.785495887132137,1.2012620886945935,0.25748818643679855
0.18982000000000002,0.78,0.7787867523985748,1.211847029594726,0.26741136576555563
0.18982000000000002,0.79,0.7720681427880944,1.2226327494246905,0.27737785027644757
0.18982000000000002,0.8,0.7653387825172938,1.2336261732451703,0.2873893903782324
0.18982000000000002,0.81,0.7585974736385132,1.2448343941441022,0.2974477583257301
0.18982000000000002,0.8200000000000001,0.7518430957706177,1.2562646792557233,0.30755474904894103
0.18982000000000002,0.8300000000000001,0.7450746058176333,1.2679244761367165,0.31771218099181103
0.18982000000000002,0.84,0.7382910376737181,1.2798214195187716,0.32792189696131036
0.18982000000000002,0.85,0.7314915019129885,1.2919633384579448,0.3381857649875294
0.18982000000000002,0.86,0.7246751854627476,1.3043582639023805,0.3485056791955395
0.18982000000000002,0.87,0.7178413512586951,1.317014436701181,0.358883560689806
0.18982000000000002,0.88,0.7109893378807299,1.3299403160785372,0.3693213584519904
0.18982000000000002,0.89,0.7041185591679833,1.3431445885986613,0.3798210502530249
0.18982000000000002,0.9,0.6972285038117482,1.3566361776485534,0.39038464358039393
0.18982000000000002,0.91,0.6903187349250003,1.370424253467283,0.401014176581612
0.18982000000000002,0.92,0.6833888895872299,1.384518243752181,0.41171171902494463
0.18982000000000002,0.93,0.6764386783633334,1.3989278448742188,0.422479373278477
0.18982000000000002,0.9400000000000001,0.6694678847953403,1.413663033736842,0.4333192753087008
0.18982000000000002,0.9500000000000001,0.6624763648657772,1.4287340803146704,0.4442335956998561
0.18982000000000002,0.96,0.6554640464315015,1.4441515609107858,0.45522454069533513
0.18982000000000002,0.97,0.648430928626862,1.4599263721738034,0.46629435326253105
0.18982000000000002,0.98,0.6413770812350803,1.4760697459185805,0.4774453141825924
0.18982000000000002,0.99,0.6343026440267692,1.4925932647972902,0.4886797431666286
0.18982000000000002,1.0,0.6272078260645456,1.5095088788706557,0.5
0.19981000000000002,0.0,1.516794938470766,0.6228879201429438,-0.5
0.19981000000000002,0.01,1.4997578624354453,0.6299515089568255,-0.4886583611201113
0.19981000000000002,0.02,1.4831096602653757,0.6369986696287956,-0.47740370178073593
0.19981000000000002,0.03,1.466838443647018,0.6440292481355367,-0.4662336524548586
0.19981000000000002,0.04,1.4509326956838375,0.6510431559422144,-0.45514588297291725
0.19981000000000002,0.05,1.4353812542156552,0.6580403706658888,-0.4441381013799636
0.19981000000000002,0.06,1.420173296036713,0.6650209367084792,-0.4332080528216847
0.19981000000000002,0.07,1.4052983219625792,0.6719849658602731,-0.4223535184576399
0.19981000000000002,0.08,1.3907461426991279,0.6789326378750008,-0.411572314400158
0.19981000000000002,0.09,1.3765068654697086,0.6858642010175308,-0.400862290677429
0.19981000000000002,0.1,1.3625708813592994,0.6927799725852755,-0.3902213302193962
0.19981000000000002,0.11,1.3489288533369197,0.6996803394044266,-0.3796473478651271
0.19981000000000002,0.12,1.335571704919913,0.7065657583021712,-0.3691382893904237
0.19981000000000002,0.13,1.32249060944585,0.7134367565560679,-0.3586921305544823
0.19981000000000002,0.14,1.3096769799198327,0.7202939323217964,-0.3483068761644942
0.19981000000000002,0.15,1.2971224594068345,0.7271379550405204,-0.3379805591571198
0.19981000000000002,0.16,1.2848189119404783,0.7339695658271337,-0.32771123969584415
0.19981000000000002,0.17,1.2727584139212746,0.7407895778406943,-0.3174970042832588
0.19981000000000002,0.18,1.2609332459788671,0.7475988766383768,-0.30733596488737436
0.19981000000000002,0.19,1.2493358852742609,0.7543984205143067,-0.29722625808111947
0.19981000000000002,0.2,1.237958998219334,0.7611892408246774,-0.28716604419421354
0.19981000000000002,0.21,1.2267954335921814,0.7679724423005757,-0.2771535064766618
0.19981000000000002,0.22,1.2158382160280021,0.7747492033499832,-0.26718685027314826
0.19981000000000002,0.23,1.2050805398663338,0.7815207763504588,-0.2572643022076433
0.19981000000000002,0.24,1.1945157633364603,0.7882884879340356,-0.24738410937758798
0.19981000000000002,0.25,1.1841374030637717,0.7950537392659199,-0.237544538557039
0.19981000000000002,0.26,1.1739391288807688,0.8018180063186089,-0.22774387540820068
0.19981000000000002,0.27,1.1639147589272278,0.8085828401430981,-0.21798042370079576
0.19981000000000002,0.28,1.1540582550248524,0.8153498671388906,-0.2082525045387577
0.19981000000000002,0.29,1.1443637183124773,0.8221207893245686,-0.19855845559375887
0.19981000000000002,0.3,1.1348253851285863,0.8288973846107507,-0.18889663034510398
0.19981000000000002,0.31,1.125437623128573,0.8356815070772979,-0.17926539732555882
0.19981000000000002,0.32,1.1161949276247913,0.8424750872567046,-0.16966313937268757
0.19981000000000002,0.33,1.1070919181380274,0.8492801324256625,-0.16008825288531534
0.19981000000000002,0.34,1.0981233351495778,0.8560987269068602,-0.1505391470847338
0.19981000000000002,0.35000000000000003,1.0892840370436403,0.8629330323831429,-0.14101424328029863
0.19981000000000002,0.36,1.080568997230212,0.8697852882262355,-0.1315119741390819
0.19981000000000002,0.37,1.0719733014391615,0.8766578118423091,-0.12203078295925579
0.19981000000000002,0.38,1.0634921451765704,0.8835529990367529,-0.11256912294690663
0.19981000000000002,0.39,1.0551208313348657,0.8904733244006016,-0.10312545649598487
0.19981000000000002,0.4,1.046854767948648,0.897421341721159,-0.09369825447111615
0.19981000000000002,0.41000000000000003,1.0386894660885027,0.9043996844194574,-0.08428599549300553
0.19981000000000002,0.42,1.0306205378854219,0.9114110660172955,-0.07488716522618194
0.19981000000000002,0.43,1.0226436946788118,0.918458280636701,-0.06550025566883966
0.19981000000000002,0.44,1.0147547452813674,0.9255442035347855,-0.056123764444538815
0.19981000000000002,0.45,1.0069495943544022,0.9326717916770727,-0.04675619409554088
0.19981000000000002,0.46,0.9992242408875035,0.9398440843525128,-0.03739605137755586
0.19981000000000002,0.47000000000000003,0.9915747767766565,0.9470642038335235,-0.028041846555693223
0.19981000000000002,0.48,0.98399738549524,0.9543353560845449,-0.018692092701402013
0.19981000000000002,0.49,0.9764883408525323,0.9616608315227375,-0.009345304990201558
0.19981000000000002,0.5,0.9690440058346106,0.9690440058346108,1.7763568394002505e-15
0.19981000000000002,0.51,0.9616608315227372,0.9764883408525328,0.009345304990205305
0.19981000000000002,0.52,0.9543353560845446,0.9839973854952403,0.018692092701405844
0.19981000000000002,0.53,0.9470642038335231,0.991574776776657,0.02804184655569686
0.19981000000000002,0.54,0.9398440843525123,0.9992242408875038,0.0373960513775595
0.19981000000000002,0.55,0.9326717916770723,1.0069495943544027,0.046756194095544434
0.19981000000000002,0.56,0.9255442035347848,1.0147547452813679,0.05612376444454262
0.19981000000000002,0.5700000000000001,0.9184582806367004,1.0226436946788122,0.06550025566884338
0.19981000000000002,0.58,0.911411066017295,1.0306205378854225,0.07488716522618558
0.19981000000000002,0.59,0.904399684419457,1.0386894660885033,0.08428599549300905
0.19981000000000002,0.6,0.8974213417211585,1.0468547679486488,0.09369825447111979
0.19981000000000002,0.61,0.8904733244006012,1.0551208313348663,0.10312545649598848
0.19981000000000002,0.62,0.8835529990367526,1.063492145176571,0.11256912294691013
0.19981000000000002,0.63,0.8766578118423086,1.071973301439162,0.1220307829592592
0.19981000000000002,0.64,0.8697852882262351,1.0805689972302124,0.13151197413908522
0.19981000000000002,0.65,0.8629330323831427,1.0892840370436405,0.1410142432803019
0.19981000000000002,0.66,0.8560987269068598,1.098123335149578,0.15053914708473695
0.19981000000000002,0.67,0.8492801324256622,1.1070919181380272,0.1600882528853185
0.19981000000000002,0.68,0.8424750872567044,1.1161949276247911,0.16966313937269084
0.19981000000000002,0.6900000000000001,0.8356815070772978,1.1254376231285725,0.17926539732556204
0.19981000000000002,0.7000000000000001,0.8288973846107505,1.1348253851285859,0.1888966303451074
0.19981000000000002,0.71,0.8221207893245683,1.1443637183124766,0.19855845559376184
0.19981000000000002,0.72,0.8153498671388906,1.1540582550248515,0.2082525045387608
0.19981000000000002,0.73,0.8085828401430983,1.163914758927227,0.21798042370079865
0.19981000000000002,0.74,0.8018180063186089,1.1739391288807681,0.22774387540820382
0.19981000000000002,0.75,0.7950537392659202,1.184137403063771,0.23754453855704183
0.19981000000000002,0.76,0.7882884879340362,1.1945157633364594,0.24738410937759064
0.19981000000000002,0.77,0.7815207763504595,1.205080539866333,0.25726430220764596
0.19981000000000002,0.78,0.7747492033499839,1.215838216028001,0.2671868502731508
0.19981000000000002,0.79,0.7679724423005764,1.22679543359218,0.2771535064766644
0.19981000000000002,0.8,0.7611892408246783,1.2379589982193326,0.2871660441942158
0.19981000000000002,0.81,0.7543984205143076,1.2493358852742598,0.29722625808112174
0.19981000000000002,0.8200000000000001,0.7475988766383778,1.260933245978866,0.30733596488737663
0.19981000000000002,0.8300000000000001,0.7407895778406955,1.2727584139212733,0.3174970042832606
0.19981000000000002,0.84,0.733969565827135,1.2848189119404767,0.3277112396958459
0.19981000000000002,0.85,0.7271379550405218,1.2971224594068325,0.3379805591571212
0.19981000000000002,0.86,0.7202939323217978,1.3096769799198307,0.34830687616449546
0.19981000000000002,0.87,0.7134367565560692,1.322490609445848,0.3586921305544837
0.19981000000000002,0.88,0.7065657583021727,1.3355717049199103,0.3691382893904247
0.19981000000000002,0.89,0.6996803394044282,1.348928853336917,0.37964734786512816
0.19981000000000002,0.9,0.692779972585277,1.3625708813592965,0.3902213302193971
0.19981000000000002,0.91,0.6858642010175324,1.376506865469706,0.40086229067743
0.19981000000000002,0.92,0.6789326378750026,1.390746142699125,0.41157231440015885
0.19981000000000002,0.93,0.6719849658602749,1.4052983219625763,0.42235351845764074
0.19981000000000002,0.9400000000000001,0.6650209367084811,1.4201732960367097,0.4332080528216854
0.19981000000000002,0.9500000000000001,0.6580403706658908,1.4353812542156514,0.44413810137996385
0.19981000000000002,0.96,0.6510431559422166,1.4509326956838335,0.45514588297291747
0.19981000000000002,0.97,0.6440292481355389,1.466838443647014,0.4662336524548589
0.19981000000000002,0.98,0.6369986696287978,1.4831096602653715,0.47740370178073616
0.19981000000000002,0.99,0.6299515089568277,1.499757862435441,0.4886583611201115
0.19981000000000002,1.0,0.6228879201429461,1.5167949384707613,0.5
0.2,0.0,1.516926451475011,0.6228099972815273,-0.5
0.2,0.01,1.4998871803437357,0.6298730211061563,-0.4886579752925186
0.2,0.02,1.4832367250905176,0.6369196880986092,-0.4774029509082545
0.2,0.03,1.4669631985152913,0.6439498452338512,-0.466232557144234
0.2,0.04,1.4510550849069999,0.6509634049065259,-0.4551444636420173
0.2,0.05,1.4355012233609838,0.6579603455937748,-0.44413637824488517
0.2,0.06,1.420290791995058,0.664940712487675,-0.43320604588389855
0.2,0.07,1.4054132930144025,0.6719046180982805,-0.42235124749118963
0.2,0.08,1.390858538578501,0.6788522428282945,-0.41156979893892603
0.2,0.09,1.3766166374262432,0.6857838355204205,-0.40085955000248424
0.2,0.1,1.3626779822179758,0.6926997139784857,-0.3902183833464323
0.2,0.11,1.3490332375557927,0.6996002654634509,-0.37964421353201094
0.2,0.12,1.335673328645663,0.7064859471654606,-0.3691349860448615
0.2,0.13,1.3225894305671535,0.7133572866531106,-0.35868867634182067
0.2,0.14,1.3097729581185222,0.7202148823011448,-0.34830328891566276
0.2,0.15,1.2972155562068255,0.7270594036978206,-0.3379768563767354
0.2,0.16,1.2849090907544358,0.7338915920332154,-0.32770743855048057
0.2,0.17,1.2728456400949963,0.740712260469773,-0.3174931215899005
0.2,0.18,1.2610174868333608,0.7475222944964233,-0.30733201710206304
0.2,0.19,1.2494171101454936,0.7543226522676385,-0.29722226128780344
0.2,0.2,1.2380371784956354,0.7611143649288233,-0.28716201409381426
0.2,0.21,1.226870542749283,0.7678985369294674,-0.27714945837636606
0.2,0.22,1.215910229661696,0.7746763463255277,-0.2671827990759363
0.2,0.23,1.2051494357227364,0.7814490450725396,-0.25726026240206634
0.2,0.24,1.1945815213398714,0.7882179593109994,-0.24738009502780156
0.2,0.25,1.1842000053421178,0.7949844896455962,-0.23754056329310325
0.2,0.26,1.1739985597886207,0.8017501114199174,-0.22773995241665712
0.2,0.27,1.1639710050663923,0.8085163749882913,-0.21797656571553056
0.2,0.28,1.1541113052625296,0.8152849059864853,-0.20824872383215837
0.2,0.29,1.1444135637969837,0.8220574056030174,-0.19855476396817448
0.2,0.3,1.134872019302647,0.828835650852902,-0.18889303912461633
0.2,0.31,1.125481041740185,0.8356214948556958,-0.17926191734807165
0.2,0.32,1.1162351287356629,0.8424168671197804,-0.16965978098234508
